SPA id,item_title,container,goldsmiths,date,date_qualifier,Sender,sender_organization,sender_address,sender_city,sender_country,address,Recipient,recipient_organization,recipient_address,recipient_city,recipient_country,address,format,document_type,format,language,notes,x,y
3559,"Sergey Sergeevich Prokofiev to Guido Boni, 08 September 1925","Box: 1; Folder: 1925, September","Binder IX, page 32",08 September 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Bourron-Marlotte,,Bourron-Marlotte,Guido Boni,not_stated,Via Vittoria 6,Rome,,"Via Vittoria 6, Rome",original,letter,typed,French,,2.70145,48.34
3581,"Sergey Sergeevich Prokofiev to Valter Fedorovich Nuvel, 14 September 1925","Box: 1; Folder: 1925, September","Binder IX, page 56",14 September 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Bourron-Marlotte,,Bourron-Marlotte,Valter Fedorovich Nuvel,not_stated,not_stated,not_stated,,not_stated,original,letter,typed,Russian,,2.70145,48.34
3582,"Sergey Sergeevich Prokofiev to Clerical assistant, 14 September 1925","Box: 1; Folder: 1925, September","Binder IX, page 57",14 September 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Bourron-Marlotte,,Bourron-Marlotte,Clerical assistant,Direzione Italiana Concerti,Via Delle Finanze 14,Rome,,"Via Delle Finanze 14, Rome",original,letter,typed,French,,2.70145,48.34
3583,"Sergey Sergeevich Prokofiev to Clerical assistant, 14 September 1925","Box: 1; Folder: 1925, September","Binder IX, page 58",14 September 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Bourron-Marlotte,,Bourron-Marlotte,Clerical assistant,Breitkopf & Hartel,not_stated,Leipzig,,Leipzig,original,letter,draft,English,,2.70145,48.34
3589,"Sergey Sergeevich Prokofiev to Fatma Samoilenko, 14 September 1925",not_stated,"Binder XLII, page 127",14 September 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Bourron-Marlotte,,Bourron-Marlotte,Fatma Samoilenko,not_stated,1 Avenue Émile Deschanel,Paris,,"1 Avenue Émile Deschanel, Paris",photocopy,postcard,handwritten,Russian,,2.70145,48.34
3593,"Sergey Sergeevich Prokofiev to Guido Boni, 15 September 1925","Box: 1; Folder: 1925, September","Binder IX, page 77",15 September 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Bourron-Marlotte,,Bourron-Marlotte,Guido Boni,not_stated,Via Vittoria 6,Rome,,"Via Vittoria 6, Rome",original,letter,typed,French,,2.70145,48.34
3620,"Sergey Sergeevich Prokofiev to Ernest Alexandrovich Oeberg, 24 September 1925","Box: 1; Folder: 1925, September","Binder IX, page 109",24 September 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Bourron-Marlotte,,Bourron-Marlotte,Ernest Alexandrovich Oeberg,not_stated,not_stated,not_stated,,not_stated,original,letter,typed,Russian,,2.70145,48.34
3623,"Sergey Sergeevich Prokofiev to P. Boquel, 26 September 1925","Box: 1; Folder: 1925, September","Binder IX, page 111",26 September 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Bourron-Marlotte,,Bourron-Marlotte,P. Boquel,not_stated,69 Boulevard de Clichy,Paris,,"69 Boulevard de Clichy, Paris",original,letter,typed,French,,2.70145,48.34
3624,"Sergey Sergeevich Prokofiev to Maria Rein, 26 September 1925",Box: 26S; Folder:,"Binder XLIII, page 148",26 September 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Bourron-Marlotte,,Bourron-Marlotte,Maria Rein,not_stated,not_stated,not_stated,,not_stated,original,letter,typed,Russian,Original: spa-tex-cor-ori-0021,2.70145,48.34
3630,"Sergey Sergeevich Prokofiev to P. Boquel, 29 September 1925","Box: 1; Folder: 1925, September","Binder IX, page 119",29 September 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Bourron-Marlotte,,Bourron-Marlotte,P. Boquel,not_stated,69 Boulevard de Clichy,Paris,,"69 Boulevard de Clichy, Paris",original,letter,typed,French,,2.70145,48.34
3632,"Sergey Sergeevich Prokofiev to Ernest Urchs, 10 October 1925","Box: 1; Folder: 1925, September","Binder IX, page 121",10 October 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Paris,,Paris,Ernest Urchs,not_stated,not_stated,not_stated,,not_stated,original,letter,draft,English,,2.34144,48.85721
3635,"Sergey Sergeevich Prokofiev to Fatma Samoilenko, 30 September 1925",not_stated,"Binder XLII, page 128",30 September 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Bourron-Marlotte,,Bourron-Marlotte,Fatma Samoilenko,not_stated,1 Avenue Émile Deschanel,Paris,,"1 Avenue Émile Deschanel, Paris",photocopy,postcard,handwritten,Russian,,2.70145,48.34
3646,"Sergey Sergeevich Prokofiev to Ernest Alexandrovich Oeberg, 03 October 1925","Box: 1; Folder: 1925, October","Binder IX, page 136",03 October 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Bourron-Marlotte,,Bourron-Marlotte,Ernest Alexandrovich Oeberg,not_stated,not_stated,not_stated,,not_stated,original,letter,typed,Russian,,2.70145,48.34
3651,"Sergey Sergeevich Prokofiev to Fitzhugh Haensel, 06 October 1925","Box: 1; Folder: 1925, October","Binder IX, page 143",06 October 1925,exact,Sergey Sergeevich Prokofiev,not_stated,c/o Guaranty Trust Co.,Paris,France,"c/o Guaranty Trust Co.,",Fitzhugh Haensel,not_stated,not_stated,New York,,New York,original,letter,draft,English,,2.34144,48.85721
3659,"Sergey Sergeevich Prokofiev to Fyodor Weber, 08 October 1925","Box: 1; Folder: 1925, October","Binder IX, page 154",08 October 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Bourron-Marlotte,,Bourron-Marlotte,Fyodor Weber,not_stated,not_stated,not_stated,,not_stated,original,letter,typed,Russian,,2.70145,48.34
3660,"Sergey Sergeevich Prokofiev to Ernest Alexandrovich Oeberg, 08 October 1925","Box: 1; Folder: 1925, October","Binder IX, page 155",08 October 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Bourron-Marlotte,,Bourron-Marlotte,Ernest Alexandrovich Oeberg,not_stated,not_stated,not_stated,,not_stated,original,letter,typed,Russian,,2.70145,48.34
3667,"Sergey Sergeevich Prokofiev to Fyodor Weber, 10 October 1925","Box: 1; Folder: 1925, October","Binder IX, page 170",10 October 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Bourron-Marlotte,,Bourron-Marlotte,Fyodor Weber,not_stated,not_stated,Berlin,,Berlin,original,letter,typed,Russian,,2.70145,48.34
3686,"Sergey Sergeevich Prokofiev to Félix Delgrange, 18 October 1925","Box: 1; Folder: 1925, October","Binder IX, page 198",18 October 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Bourron-Marlotte,,Bourron-Marlotte,Félix Delgrange,not_stated,23 Rue du Rocher,Paris,,"23 Rue du Rocher, Paris",original,letter,typed,French,,2.70145,48.34
3688,"Sergey Sergeevich Prokofiev to Vladimir Alexandrovich Dranishnikov, 19 October 1925","Box: 1; Folder: 1925, October","Binder IX, page 201",19 October 1925,exact,Sergey Sergeevich Prokofiev,not_stated,c/o Guaranty Trust,Paris,France,"c/o Guaranty Trust, Paris",Vladimir Alexandrovich Dranishnikov,not_stated,not_stated,not_stated,,not_stated,original,letter,typed,Russian,"Addressed to ""Vladimir Vladimirovich",2.34144,48.85721
3701,"Sergey Sergeevich Prokofiev to A Komarov, 21 October 1925","Box: 1; Folder: 1925, October","Binder IX, page 218",21 October 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Bourron-Marlotte,,Bourron-Marlotte,A. Komarov,not_stated,not_stated,Pau,,Pau,original,letter,draft,Russian,,2.70145,48.34
3711,"Sergey Sergeevich Prokofiev to not_stated, 27 October 1925","Box: 1; Folder: 1925, October","Binder IX, page 238",27 October 1925,exact,Sergey Sergeevich Prokofiev,not_stated,6 Rue Blaise Desgoffe,Paris,,"6 Rue Blaise Desgoffe, Paris",not_stated,not_stated,Flaminia 59,Rome,,"Flaminia 59, Rome",original,letter,draft,French,,2.324399406,48.845826
3725,"Sergey Sergeevich Prokofiev to Eleonora Alexandrovna Damskaya, 03 November 1925","Box: 1; Folder: 1925, November","Binder IX, page 247",03 November 1925,exact,Sergey Sergeevich Prokofiev,not_stated,c/o Guaranty Trust Co.,Paris,France,"c/o Guaranty Trust Co., Paris",Eleonora Alexandrovna Damskaya,not_stated,ul. Ophizerskaya 52,Leningrad,,"ul. Ophizerskaya 52, Leningrad",original,postcard,handwritten,Russian,,2.34144,48.85721
3734,"Sergey Sergeevich Prokofiev to Fitzhugh Haensel, 08 November 1925","Box: 1; Folder: 1925, November","Binder IX, page 266",08 November 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Stockholm,,Stockholm,Fitzhugh Haensel,not_stated,not_stated,not_stated,,not_stated,original,letter,draft,English,,18.06683,59.33257
3741,"Sergey Sergeevich Prokofiev to Clerical assistant, 24 November 1925","Box: 1; Folder: 1925, November","Binder IX, page 277",24 November 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Bourron-Marlotte,,Bourron-Marlotte,Clerical assistant,Concertgebouw Amsterdam,not_stated,not_stated,,not_stated,original,letter,draft,French,,2.70145,48.34
3742,"Sergey Sergeevich Prokofiev to Mrs Schmitz, 13 November 1925","Box: 1; Folder: 1925, November","Binder IX, page 227",13 November 1925,exact,Sergey Sergeevich Prokofiev,not_stated,c/o Guaranty Trust,Paris,France,"c/o Guaranty Trust, Paris",Mrs Schmitz,not_stated,130 West 42nd Street,New York,,"130 West 42nd Street, New York",original,letter,typed,French,,2.34144,48.85721
3743,"Sergey Sergeevich Prokofiev to Mrs Schmitz, 13 November 1925","Box: 1; Folder: 1925, November","Binder IX, page 272",13 November 1925,exact,Sergey Sergeevich Prokofiev,not_stated,c/o Guaranty Trust,Paris,France,"c/o Guaranty Trust, Paris",Mrs Schmitz,not_stated,not_stated,not_stated,,not_stated,original,letter,draft,French,Draft of IX/227,2.34144,48.85721
3753,"Sergey Sergeevich Prokofiev to Sofia Nikolaevna Nagorskaya, 20 November 1925","Box: 1; Folder: 1925, November","Binder IX, page 289",20 November 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Clamart,,Clamart,Sofia Nikolaevna Nagorskaya,not_stated,not_stated,not_stated,,not_stated,original,letter,draft,Russian,,2.2631,48.79988
3760,"Sergey Sergeevich Prokofiev to Guido Boni, 21 November 1925","Box: 1; Folder: 1925, November","Binder IX, page 298",21 November 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Clamart,,Clamart,Guido Boni,not_stated,not_stated,not_stated,,not_stated,original,letter,draft,French,,2.2631,48.79988
3776,"Sergey Sergeevich Prokofiev to Clerical assistant, 28 November 1925","Box: 1; Folder: 1925, November","Binder IX, page 317",28 November 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Clamart,,Clamart,Clerical assistant,Concertgebouw Amsterdam,not_stated,Amsterdam,,Amsterdam,original,letter,draft,French,,2.2631,48.79988
3778,"Sergey Sergeevich Prokofiev to Mr Wancampt, 29 November 1925","Box: 1; Folder: 1925, November","Binder IX, page 324",29 November 1925,exact,Sergey Sergeevich Prokofiev,not_stated,46 Rue Denis Gogue,Clamart,,"46 Rue Denis Gogue, Clamart",Mr Wancampt,not_stated,25 Rue Juste Lipse,Brussels,,"25 Rue Juste Lipse, Brussels",original,letter,typed,French,,2.266067567,48.80662108
3779,"Sergey Sergeevich Prokofiev to Mr Wancampt, 29 November 1925","Box: 1; Folder: 1925, November","Binder IX, page 325",29 November 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Clamart,,Clamart,Mr Wancampt,not_stated,25 Rue Juste Lipse,Brussels,,"25 Rue Juste Lipse, Brussels",original,letter,draft,French,Draft of IX/324,2.2631,48.79988
3798,"Sergey Sergeevich Prokofiev to Clerical assistant, 08 December 1925","Box: 1; Folder: 1925, December","Binder IX, page 333",08 December 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Clamart,,Clamart,Clerical assistant,Direzione Italiana Concerti,Via Delle Finanze 14,Rome,,"Via Delle Finanze 14, Rome",original,letter,draft,French,,2.2631,48.79988
3799,"Sergey Sergeevich Prokofiev to A. Jasmin, 01 December 1925","Box: 1; Folder: 1925, December","Binder IX, page 334",01 December 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Clamart,,Clamart,A. Jasmin,not_stated,not_stated,not_stated,,not_stated,original,letter,draft,French,,2.2631,48.79988
3807,"Sergey Sergeevich Prokofiev to Anna Petrovna Uvarova, 06 December 1925","Box: 1; Folder: 1925, December","Binder IX, page 343",06 December 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Clamart,,Clamart,Anna Petrovna Uvarova,not_stated,not_stated,Penza,,Penza,original,letter,typed,Russian,,2.2631,48.79988
3813,"Sergey Sergeevich Prokofiev to Herman Schaad, 08 December 1925","Box: 1; Folder: 1925, December","Binder IX, page 358",08 December 1925,exact,Sergey Sergeevich Prokofiev,not_stated,c/o Guaranty Trust,Paris,France,"c/o Guaranty Trust, Paris",Herman Schaad,not_stated,not_stated,New York,,New York,original,letter,draft,English,,2.34144,48.85721
3814,"Sergey Sergeevich Prokofiev to Fitzhugh Haensel, 08 December 1925","Box: 1; Folder: 1925, December","Binder IX, page 359",08 December 1925,exact,Sergey Sergeevich Prokofiev,not_stated,c/o Guaranty Trust,Paris,France,"c/o Guaranty Trust, Paris",Fitzhugh Haensel,not_stated,not_stated,New York,,New York,original,letter,draft,English,,2.34144,48.85721
3834,"Sergey Sergeevich Prokofiev to Fatma Samoilenko, 23 December 1925",not_stated,"Binder XLII, page 129",23 December 1925,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Le Havre,,Le Havre,Fatma Samoilenko,not_stated,1 Avenue Émile Deschanel,Paris,,"1 Avenue Émile Deschanel, Paris",photocopy,postcard,handwritten,Russian,,0.1009700001,49.49359
3861,"Sergey Sergeevich Prokofiev to Serge Alexandrovich Koussevitzky, 02 January 1926","Box: 2; Folder: 1926, January","Binder X, page 4",02 January 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,New York,,New York,Serge Alexandrovich Koussevitzky,not_stated,not_stated,Boston,,Boston,original,letter,draft,Russian,No address but letterhead: Great Northern Hotel New York.,-74.00714,40.71455
3862,"Sergey Sergeevich Prokofiev to Boris Nikolaevich Bashkirov, 03 January 1926","Box: 2; Folder: 1926, January","Binder X, page 7",03 January 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,New York,,New York,Boris Nikolaevich Bashkirov,not_stated,not_stated,Paris,,Paris,original,letter,draft,Russian,,-74.00714,40.71455
3877,"Sergey Sergeevich Prokofiev to Fatma Samoilenko, 13 January 1926",not_stated,"Binder XLII, page 131",13 January 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Denver,,Denver,Fatma Samoilenko,not_stated,1 Avenue Émile Deschanel,Paris,,"1 Avenue Émile Deschanel, Paris",photocopy,postcard,handwritten,Russian,,-104.99202,39.74001
3888,"Sergey Sergeevich Prokofiev to Nikolai Titovich Kucheriavy, 22 February 1926","Box: 1; Folder: 1926, January","Binder X, page 66",22 February 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,New York,,New York,Nikolai Titovich Kucheriavy,not_stated,not_stated,Moscow,,Moscow,original,letter,handwritten,Russian,,-74.00714,40.71455
3890,"Sergey Sergeevich Prokofiev to Clerical assistant, 25 January 1926","Box: 2; Folder: 1926, January","Binder X, page 71",25 January 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,New York,,New York,Clerical assistant,Musical Courier Company,not_stated,New York,,New York,original,letter,draft,English,headed paper: Hotel Laurelton,-74.00714,40.71455
3891,"Sergey Sergeevich Prokofiev to A. Jasmin, 26 January 1926","Box: 2; Folder: 1926, January","Binder X, page 72",26 January 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,New York,,New York,A. Jasmin,not_stated,not_stated,Paris,,Paris,original,letter,handwritten,French,headed paper: Hotel Laurelton,-74.00714,40.71455
3894,"Sergey Sergeevich Prokofiev to Maria Viktorovna Baranovskaya, 28 January 1926","Box: 2; Folder: 1926, January","Binder X, page 76",28 January 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Boston,,Boston,Maria Viktorovna Baranovskaya,not_stated,not_stated,Paris,,Paris,original,letter,handwritten,Russian,,-71.05674,42.35866
3906,"Sergey Sergeevich Prokofiev to Edwin F Hussa, 04 February 1926","Box: 2; Folder: 1926, February","Binder X, page 99",04 February 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,New York,,New York,Edwin F Hussa,not_stated,not_stated,New York,,New York,original,letter,draft,English,,-74.00714,40.71455
3910,"Sergey Sergeevich Prokofiev to Guido Boni, 20 February 1926","Box: 1; Folder: 1926, February","Binder VII, page 97",20 February 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,New York,,New York,Guido Boni,not_stated,not_stated,not_stated,,not_stated,original,letter,draft,French,,-74.00714,40.71455
3911,"Sergey Sergeevich Prokofiev to Boris Nikolaevich Samoilenko, 06 February 1926",not_stated,"Binder XLII, page 133",06 February 1926,exact,Sergey Sergeevich Prokofiev,not_stated,147-149 West 55th Street,New York,,"147-149 West 55th Street, New York",Boris Nikolaevich Samoilenko,not_stated,not_stated,not_stated,,not_stated,photocopy,letter,handwritten,Russian,,-73.9800887,40.76392033
3912,"Sergey Sergeevich Prokofiev to Walter Damrosch, 07 February 1926","Box: 2; Folder: 1926, February","Binder X, page 103",07 February 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,New York,,New York,Walter Damrosch,not_stated,not_stated,New York,,New York,original,letter,draft,English,SP mentions the terms of his publisher for his orchestral composition: $100 for the first performance and $50 for subsequent performances.,-74.00714,40.71455
3913,"Sergey Sergeevich Prokofiev to M. le Percepteur, 07 February 1926","Box: 2; Folder: 1926, February","Binder X, page 107",07 February 1926,exact,Sergey Sergeevich Prokofiev,not_stated,147-149 West 55th Street,New York,,"147-149 West 55th Street, New York",M. le Percepteur,not_stated,112 Grande Rue,Sèvres,,"112 Grande Rue, Sevres",original,letter,draft,French,to the French Tax inspecteur,-73.9800887,40.76392033
3915,"Sergey Sergeevich Prokofiev to Fyodor Weber, 07 February 1926","Box: 2; Folder: 1926, February","Binder X, page 105",07 February 1926,exact,Sergey Sergeevich Prokofiev,not_stated,147-149 West 55th Street,New York,,"147-149 West 55th Street, New York",Fyodor Weber,not_stated,not_stated,Berlin,,Berlin,original,letter,handwritten,Russian,,-73.9800887,40.76392033
3926,"Sergey Sergeevich Prokofiev to A. Jasmin, 18 February 1926","Box: 2; Folder: 1926, February","Binder X, page 128a",18 February 1926,exact,Sergey Sergeevich Prokofiev,not_stated,147-149 West 55th Street,New York,,"147-149 West 55th Street, New York",A. Jasmin,not_stated,not_stated,Paris,,Paris,original,letter,handwritten,French,,-73.9800887,40.76392033
3930,"Sergey Sergeevich Prokofiev to Serge Alexandrovich Koussevitzky, 24 February 1926","Box: 2; Folder: 1926, February","Binder X, page 120",24 February 1926,exact,Sergey Sergeevich Prokofiev,not_stated,147-149 West 55th Street,New York,,"147-149 West 55th Street, New York",Serge Alexandrovich Koussevitzky,not_stated,not_stated,not_stated,,not_stated,original,letter,draft,Russian,,-73.9800887,40.76392033
3931,"Sergey Sergeevich Prokofiev to Clerical assistant, 26 February 1926","Box: 2; Folder: 1926, February","Binder X, page 136",26 February 1926,exact,Sergey Sergeevich Prokofiev,not_stated,147-149 West 55th Street,New York,,"147-149 West 55th Street, New York",Clerical assistant,Direzione Italiana Concerti,Via dell Flaminia 59,Rome,,"Via dell Flaminia 59, Rome",original,letter,draft,French,to: Direziona Italiana Concerti,-73.9800887,40.76392033
