spa_id,item_title,container,goldsmiths,date,date_qualifier,sender_name,sender_organization,sender_address,sender_city,sender_full_address,recipient_name,recipient_organization,recipient_address,recipient_city,recipient_full_address,original,document_type,format,language,notes
7341,"Clerical assistant to Sergei Sergeevich Prokofiev, 14 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 296",14 March 1930,exact,Clerical assistant,International Press-Cutting Bureau,329 High Holborn,London,"329 High Holborn, London",Sergei Sergeevich Prokofiev,not_stated,Villa Anais,Le Cannet,"Villa Anais, Le Cannet",original,letter,typed,English,
7342,"Clerical assistant to Sergei Sergeevich Prokofiev, 14 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 297",14 March 1930,exact,Clerical assistant,"Doctors' Credit Company, Inc.",50 East 42nd Street,New York,"50 East 42nd Street, New York",Sergei Sergeevich Prokofiev,not_stated,113 West 57th Street,New York,"113 West 57th Street, New York",original,letter,typed,English,
7343,"Arthur Judson to Sergei Sergeevich Prokofiev, 14 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 298",14 March 1930,exact,Arthur Judson,not_stated,not_stated,Philadelphia,Philadelphia,Sergei Sergeevich Prokofiev,not_stated,113 West 57th Street,New York,"113 West 57th Street, New York",original,telegram,typed,English,
7344,"Leopold Fortier to Director, 14 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 299",14 March 1930,exact,Leopold Fortier,not_stated,not_stated,Montreal,Montreal,Director,Haensel & Jones,113 West 57th Street,New York,"113 West 57th Street, New York",original,letter,typed,English,
7345,"Sergei Sergeevich Prokofiev to Leopold Fortier, 18 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 300",18 March 1930,exact,Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,Leopold Fortier,not_stated,not_stated,Montreal,Montreal,original,telegram,draft,English,"On the same page with Leopold Fortier's letter to Haensel & Jones dated as March 14 1930, Goldsmith location XXIII/299"
7346,"Clerical assistant to Sergei Sergeevich Prokofiev, 15 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 301",15 March 1930,exact,Clerical assistant,Haensel & Jones,113 West 57th Street,New York,"113 West 57th Street, New York",Sergei Sergeevich Prokofiev,not_stated,118 West 59th Street,New York,"118 West 59th Street, New York",original,letter,typed,English,
7347,"Clerical assistant to Leopold Fortier, 15 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 303",15 March 1930,exact,Clerical assistant,Haensel & Jones,113 West 57th Street,New York,"113 West 57th Street, New York",Leopold Fortier,not_stated,not_stated,Montreal,Montreal,original,letter,draft,English,
7348,"Ellen Borden to Sergei Sergeevich Prokofiev, 15 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 304",15 March 1930,exact,Ellen Borden,not_stated,1020 Lakeshore Drive,Chicago,"1020 Lakeshore Drive, Chicago",Sergei Sergeevich Prokofiev,not_stated,113 West 57th Street,New York,"113 West 57th Street, New York",original,telegram,typed,English,
7349,"Clerical assistant to Sergei Sergeevich Prokofiev, 15 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 305",15 March 1930,exact,Clerical assistant,"Doctors' Credit Company, Inc.",50 East 42nd Street,New York,"50 East 42nd Street, New York",Sergei Sergeevich Prokofiev,not_stated,113 West 57th Street,New York,"113 West 57th Street, New York",original,letter,typed,English,
7350,"Sergei Sergeevich Prokofiev to Director, 16 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 306",16 March 1930,exact,Sergei Sergeevich Prokofiev,not_stated,118 West 59th Street,New York,"118 West 59th Street, New York",Director,Finansovaia Chast' Bol'shogo Teatra,not_stated,Moscow,Moscow,original,letter,draft,Russian,
7351,"Sergei Sergeevich Prokofiev to Anna Petrovna Uvarova, 16 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 307",16 March 1930,exact,Sergei Sergeevich Prokofiev,not_stated,118 West 59th Street,New York,"118 West 59th Street, New York",Anna Petrovna Uvarova,not_stated,not_stated,not_stated,not_stated,original,letter,draft,Russian,Recipient's address: 'Perlovka'?
7352,"Sergei Sergeevich Prokofiev to Ekaterina Ignatieva, 16 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 308",16 March 1930,exact,Sergei Sergeevich Prokofiev,not_stated,118 West 59th Street,New York,"118 West 59th Street, New York",Ekaterina Ignatieva,not_stated,not_stated,Kadnikov,Kadnikov,original,letter,draft,Russian,
7353,"Sergei Sergeevich Prokofiev to Clerical assistant, 16 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 310",16 March 1930,exact,Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,Clerical assistant,Editmusic,not_stated,Paris,Paris,original,telegram,draft,English,
7354,"not_stated to Sergei Sergeevich Prokofiev, [16 March 1930]","Box: 3; Folder: 1930, March","Binder XXIII, page 311",[16 March 1930],implied,not_stated,not_stated,"Escondrijo, Ashley Road",Santa Barbara,"Escondrijo, Ashley Road, Santa Barbara",Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,English,Originator: 'Clarita' ?
7355,"Sergei Sergeevich Prokofiev to Alfredo Casella, 16 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 315",16 March 1930,exact,Sergei Sergeevich Prokofiev,not_stated,not_stated,New York,New York,Alfredo Casella,not_stated,Via G. Nicotera 5,Rome,"Via G. Nicotera 5, Rome",original,telegram,draft,English,
7357,"Fitzhugh Haensel to not_stated, 17 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 316",17 March 1930,exact,Fitzhugh Haensel,not_stated,113 West 57th Street,New York,"113 West 57th Street, New York",not_stated,not_stated,not_stated,not_stated,not_stated,original,letter,typed,English,"A ""to whom it may concern"" letter"
7358,"Sergei Sergeevich Prokofiev to Mr Cuvelier, 17 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 317",17 March 1930,exact,Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,Mr Cuvelier,not_stated,Palais des Beaux Arts,Brussels,"Palais des Beaux Arts, Brussels",original,telegram,draft,French,
7359,"Sergei Sergeevich Prokofiev to John Carpenter, 18 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 318",18 March 1930,exact,Sergei Sergeevich Prokofiev,not_stated,118 West 59th Street,New York,"118 West 59th Street, New York",John Carpenter,not_stated,700 Rush Street,Chicago,"700 Rush Street, Chicago",original,telegram,draft,English,
7360,"Sergei Sergeevich Prokofiev to Mrs Walter Brewster, 18 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 319",18 March 1930,exact,Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,Mrs Walter Brewster,not_stated,2704 Lake View Avenue,Chicago,"2704 Lake View Avenue, Chicago",original,letter,draft,English,On the reverse side of the telegram draft in Goldsmith XXIII/318
7361,"John Carpenter to Sergei Sergeevich Prokofiev, 18 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 320",18 March 1930,exact,John Carpenter,not_stated,not_stated,Chicago,Chicago,Sergei Sergeevich Prokofiev,not_stated,113 West 57th Street,New York,"113 West 57th Street, New York",original,telegram,typed,English,
7362,"Sergei Sergeevich Prokofiev to Alfredo Casella, 18 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 321",18 March 1930,exact,Sergei Sergeevich Prokofiev,not_stated,118 West 59th Street,New York,"118 West 59th Street, New York",Alfredo Casella,not_stated,not_stated,Rome,Rome,original,letter,draft,French,
7364,"Ephraim Gottlieb to Sergei Sergeevich Prokofiev, 19 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 323",19 March 1930,exact,Ephraim Gottlieb,not_stated,not_stated,Chicago,Chicago,Sergei Sergeevich Prokofiev,not_stated,113 West 57th Street,New York,"113 West 57th Street, New York",original,telegram,typed,English,
7366,"Nicolas Lubimov to Sergei Sergeevich Prokofiev, 20 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 324",20 March 1930,exact,Nicolas Lubimov,not_stated,11 Rue de Cluny,Paris,"11 Rue de Cluny, Paris",Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,Russian,
7367,"Sergei Sergeevich Prokofiev to Etienne Gaveau, 20 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 326",20 March 1930,exact,Sergei Sergeevich Prokofiev,not_stated,not_stated,Montreal,Montreal,Etienne Gaveau,not_stated,45-47 Rue La Boétie,Paris,"45-47 Rue La Boétie, Paris",original,telegram,draft,French,
7368,"Director to Sergei Sergeevich Prokofiev, 21 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 327",21 March 1930,exact,Director,"Musicalia, Revista Bimestral",Gral. Carillo 70,Havana,"Gral. Carillo 70, Havana",Sergei Sergeevich Prokofiev,not_stated,113 West 57th Street,New York,"113 West 57th Street, New York",original,letter,typed,English,
7371,"Anna Petrovna Uvarova to Sergei Sergeevich Prokofiev, 23 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 362",23 March 1930,exact,Anna Petrovna Uvarova,not_stated,not_stated,Poselok Dzhemgarovka,Poselok Dzhemgarovka,Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,Russian,
7372,"Tania Raevskaya to Sergei Sergeevich Prokofiev, 24 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 338",24 March 1930,exact,Tania Raevskaya,not_stated,Kaiser Wilhelmstrasse 11,Potsdam,"Kaiser Wilhelmstrasse 11, Potsdam",Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,Russian,
7373,"Allie Ruth Fisher to Sergei Sergeevich Prokofiev, 25 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 342",25 March 1930,exact,Allie Ruth Fisher,not_stated,639 North Dearborn Street,Chicago,"639 North Dearborn Street, Chicago",Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,English,
7375,"Olga Bogdanovna Orlova-Denisova to Sergei Sergeevich Prokofiev, 26 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 344",26 March 1930,exact,Olga Bogdanovna Orlova-Denisova,not_stated,16 Avenue Carnot,Paris,"16 Avenue Carnot, Paris",Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,Russian,
7376,"Ephraim Gottlieb to Sergei Sergeevich Prokofiev, 26 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 347",26 March 1930,exact,Ephraim Gottlieb,not_stated,"39 South La Salle Street, Suite 418-24",Chicago,"39 South La Salle Street, Suite 418-24, Chicago",Sergei Sergeevich Prokofiev,not_stated,In transit,New York,"In transit, New York",original,letter,typed,English,"Recipient's address: 'S.S. Ile de France, New York'."
7378,"Seymour Halpern to Sergei Sergeevich Prokofiev, 26 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 328",26 March 1930,exact,Seymour Halpern,not_stated,not_stated,New York,New York,Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,English,
7379,"Frederic H. Loeffler to Sergei Sergeevich Prokofiev, 27 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 348",27 March 1930,exact,Frederic H. Loeffler,not_stated,95 Avenue des Champs Élysées,Paris,"95 Avenue des Champs Élysées, Paris",Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,French,
7380,"Sergei Sergeevich Prokofiev to Maria de Quevedo, 27 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 349",27 March 1930,exact,Sergei Sergeevich Prokofiev,not_stated,118 West 59th Street,New York,"118 West 59th Street, New York",Maria de Quevedo,not_stated,not_stated,Havana,Havana,original,letter,draft,French,
7381,"Beata Bolm to Sergei Sergeevich Prokofiev, [27 March 1930]","Box: 3; Folder: 1930, March","Binder XXIII, page 351",[27 March 1930],implied,Beata Bolm,not_stated,not_stated,Chicago,Chicago,Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,Russian,
7385,"Sergei Sergeevich Prokofiev to Seymour Halpern, 28 March 1930","Box: 3; Folder: 1930, March","Binder XXIII, page 356",28 March 1930,exact,Sergei Sergeevich Prokofiev,not_stated,118 West 59th Street,New York,"118 West 59th Street, New York",Seymour Halpern,not_stated,not_stated,New York,New York,original,letter,draft,English,
7395,"Sergei Sergeevich Prokofiev to Nikolai Iakovlevich Miaskovsky, 02 April 1930","Box: 3; Folder: 1930, April","Binder XXIV, page 1",02 April 1930,exact,Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,Nikolai Iakovlevich Miaskovsky,not_stated,not_stated,Moscow,Moscow,original,letter,draft,Russian,Originator's address: 'S.S.Ile de France'.
7396,"Sergei Sergeevich Prokofiev to Vladimir Alexandrovich Dukelsky, 02 April 1930","Box: 3; Folder: 1930, April","Binder XXIV, page 2",02 April 1930,exact,Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,Vladimir Alexandrovich Dukelsky,not_stated,not_stated,Philadelphia,Philadelphia,original,letter,draft,Russian,Originator's address: 'S.S.Ile de France'.
7397,"Sergei Sergeevich Prokofiev to Alexander Kirillovich Borovsky, 02 April 1930","Box: 3; Folder: 1930, April","Binder XXIV, page 3",02 April 1930,exact,Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,Alexander Kirillovich Borovsky,not_stated,not_stated,Paris,Paris,original,letter,draft,Russian,Originator's address: 'S.S.Ile de France'.
7399,"not_stated to Sergei Sergeevich Prokofiev, 02 April 1930","Box: 3; Folder: 1930, April","Binder XXIV, page 6",02 April 1930,exact,not_stated,not_stated,181 Avenue Molière,Paris,"181 Avenue Molière, Paris",Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,French,Originator: Le Boeuf' ?
7402,"not_stated to Carl Engel, 02 April 1930",not_stated,"Binder XLI, page 250",02 April 1930,exact,not_stated,not_stated,not_stated,not_stated,not_stated,Carl Engel,not_stated,not_stated,"Washington, D.C.","Washington, D.C.",photocopy,postcard,handwritten,French,
7403,"Sergei Sergeevich Prokofiev to Natalia Koussevitzkaya, 03 April 1930","Box: 3; Folder: 1930, April","Binder XXIV, page 4",03 April 1930,exact,Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,Natalia Koussevitzkaya,not_stated,not_stated,Boston,Boston,original,letter,draft,Russian,"On the same piece of paper with letter drafts from Apr 2nd 1930, Goldsmith location XXIV/1-3"
7404,"Sergei Sergeevich Prokofiev to Alexander Vasilievich Greiner, 03 April 1930","Box: 3; Folder: 1930, April","Binder XXIV, page 7",03 April 1930,exact,Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,Alexander Vasilievich Greiner,not_stated,not_stated,New York,New York,original,letter,draft,Russian,Originator's address: 'S.S.Ile de France'.
7405,"Sergei Sergeevich Prokofiev to Ephraim Gottlieb, 03 April 1930","Box: 3; Folder: 1930, April","Binder XXIV, page 8",03 April 1930,exact,Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,Ephraim Gottlieb,not_stated,not_stated,Chicago,Chicago,original,letter,draft,English,Originator's address: 'S.S.Ile de France'.
7407,"Vladimir Alexandrovich Dranishnikov to Sergei Sergeevich Prokofiev, 05 April 1930","Box: 3; Folder: 1930, April","Binder XXIV, page 12",05 April 1930,exact,Vladimir Alexandrovich Dranishnikov,not_stated,"ul. Sojuza Pechatnikov, d. 15. kv. 46",Leningrad,"ul. Sojuza Pechatnikov, d. 15. kv. 46, Leningrad",Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,Russian,
7408,"Ossip Bernstein to Sergei Sergeevich Prokofiev, 06 April 1930","Box: 3; Folder: 1930, April","Binder XXIV, page 14",06 April 1930,exact,Ossip Bernstein,not_stated,10 Rue des Marroniers,Paris,"10 Rue des Marroniers, Paris",Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,Russian,
7409,"Mariia Viktorovna Borovskaya to Sergei Sergeevich Prokofiev, 06 April 1930","Box: 3; Folder: 1930, April","Binder XXIV, page 16",06 April 1930,exact,Mariia Viktorovna Borovskaya,not_stated,Salzburgerstrasse 10,Schönberg,"Salzburgerstrasse 10, Schönberg",Sergei Sergeevich Prokofiev,not_stated,22 Rue d'Anjou,Paris,"22 Rue d'Anjou, Paris",original,postcard,handwritten,Russian,
7411,"Gazeau to Sergei Sergeevich Prokofiev, 08 April 1930","Box: 3; Folder: 1930, April","Binder XXIV, page 18",08 April 1930,exact,Gazeau,not_stated,not_stated,Paris,Paris,Sergei Sergeevich Prokofiev,not_stated,45 Rue Royale,Brussels,"45 Rue Royale, Brussels",original,telegram,typed,French,
7412,"not_stated to Sergei Sergeevich Prokofiev, 08 April 1930","Box: 3; Folder: 1930, April","Binder XXIV, page 19",08 April 1930,exact,not_stated,not_stated,not_stated,Paris,Paris,Sergei Sergeevich Prokofiev,not_stated,Palace Hotel,Brussels,"Palace Hotel, Brussels",original,telegram,typed,French,
7413,"not_stated to Sergei Sergeevich Prokofiev, 08 April 1930","Box: 3; Folder: 1930, April","Binder XXIV, page 20",08 April 1930,exact,not_stated,not_stated,10 Boulevard Maillot,Neuilly-sur-Seine,"10 Boulevard Maillot, Neuilly-sur-Seine",Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,French,Originator: 'Gaveau/Gazeau/Caneau' ?
